label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
4.000000000000000000e+00,4.256013035774230957e-02,1.327675282955169678e-01,9.638410806655883789e-01,2.108889669179916382e-01,7.978817820549011230e-01
4.000000000000000000e+00,3.533624112606048584e-02,1.158216893672943115e-01,9.002176523208618164e-01,1.991287618875503540e-01,7.990011572837829590e-01
4.000000000000000000e+00,1.204372383654117584e-03,1.197685897350311279e-01,7.648170590400695801e-01,1.601086109876632690e-01,7.634642124176025391e-01
4.000000000000000000e+00,5.563775449991226196e-02,1.155290305614471436e-01,6.955859065055847168e-01,1.640394777059555054e-01,7.182527780532836914e-01
4.000000000000000000e+00,4.319367930293083191e-02,1.624349951744079590e-01,8.169535398483276367e-01,1.852166056632995605e-01,7.723501920700073242e-01
4.000000000000000000e+00,1.084952577948570251e-01,1.099204123020172119e-01,6.594756245613098145e-01,1.972522884607315063e-01,7.617303133010864258e-01
4.000000000000000000e+00,2.418028190732002258e-02,1.186058223247528076e-01,9.938434362411499023e-01,2.323523163795471191e-01,7.990905642509460449e-01
4.000000000000000000e+00,2.857932448387145996e-02,1.019482314586639404e-01,8.858686685562133789e-01,2.091207206249237061e-01,8.227143287658691406e-01
4.000000000000000000e+00,7.179321348667144775e-02,1.205931603908538818e-01,7.147308588027954102e-01,1.780153959989547729e-01,7.432314157485961914e-01
4.000000000000000000e+00,9.623410552740097046e-02,1.343565285205841064e-01,7.629812359809875488e-01,2.343423962593078613e-01,8.164954185485839844e-01
4.000000000000000000e+00,6.591457128524780273e-02,9.883138537406921387e-02,8.819174170494079590e-01,2.177195847034454346e-01,8.031696677207946777e-01
4.000000000000000000e+00,2.903319895267486572e-03,1.219774484634399414e-01,8.925790786743164062e-01,1.587127298116683960e-01,7.411816716194152832e-01
4.000000000000000000e+00,2.072851173579692841e-02,1.603632271289825439e-01,9.516131281852722168e-01,1.921258419752120972e-01,7.968096733093261719e-01
4.000000000000000000e+00,3.580274432897567749e-02,1.088501513004302979e-01,9.310609102249145508e-01,2.181905955076217651e-01,7.944092750549316406e-01
5.000000000000000000e+00,9.377647936344146729e-02,7.468813657760620117e-02,4.519447684288024902e-01,1.544036120176315308e-01,7.343425750732421875e-01
5.000000000000000000e+00,2.045092731714248657e-02,1.097088158130645752e-01,6.710722446441650391e-01,1.445250660181045532e-01,7.245190143585205078e-01
5.000000000000000000e+00,1.041827872395515442e-01,1.056816875934600830e-01,5.547447800636291504e-01,1.708090007305145264e-01,7.757861614227294922e-01
5.000000000000000000e+00,9.122001379728317261e-02,8.530530333518981934e-02,5.572673082351684570e-01,2.068451493978500366e-01,7.800916433334350586e-01
